joint id: 0, measured_angle: 0.024654, target_angle: 0.024954, newest_measurement_index: 6018, sent_torque: 0.000000, measured_torque: 0.003438
joint id: 2, measured_angle: -0.019984, target_angle: -0.076922, newest_measurement_index: 6275, sent_torque: -0.212887, measured_torque: 0.061594
joint id: 3, measured_angle: 0.030981, target_angle: 0.062343, newest_measurement_index: 6296, sent_torque: 0.089436, measured_torque: 0.091166
joint id: 4, measured_angle: 0.024181, target_angle: 0.063145, newest_measurement_index: 6374, sent_torque: 0.113101, measured_torque: 0.109047
joint id: 5, measured_angle: -0.000628, target_angle: -0.016065, newest_measurement_index: 6374, sent_torque: -0.046200, measured_torque: -0.045096
joint id: 6, measured_angle: 0.060396, target_angle: 0.081626, newest_measurement_index: 5986, sent_torque: 0.124013, measured_torque: 0.116687
joint id: 7, measured_angle: 0.053108, target_angle: 0.074357, newest_measurement_index: 6051, sent_torque: 0.122265, measured_torque: 0.120229
joint id: 8, measured_angle: -0.013200, target_angle: -0.046879, newest_measurement_index: 6051, sent_torque: -0.091149, measured_torque: -0.096614
joint id: 0, measured_angle: 0.052690, target_angle: 0.097254, newest_measurement_index: 6247, sent_torque: 0.115199, measured_torque: 0.140133
joint id: 1, measured_angle: -0.007272, target_angle: 0.052042, newest_measurement_index: 6276, sent_torque: 0.178488, measured_torque: 0.137972
joint id: 2, measured_angle: -0.017160, target_angle: -0.077222, newest_measurement_index: 6276, sent_torque: -0.213787, measured_torque: 0.068487
joint id: 3, measured_angle: 0.031190, target_angle: 0.062643, newest_measurement_index: 6297, sent_torque: 0.090216, measured_torque: 0.091616
joint id: 4, measured_angle: 0.024425, target_angle: 0.063445, newest_measurement_index: 6375, sent_torque: 0.113358, measured_torque: 0.118617
joint id: 5, measured_angle: -0.000628, target_angle: -0.016065, newest_measurement_index: 6375, sent_torque: -0.046307, measured_torque: -0.043506
joint id: 6, measured_angle: 0.060849, target_angle: 0.081926, newest_measurement_index: 5988, sent_torque: 0.124145, measured_torque: 0.122946
joint id: 7, measured_angle: 0.053457, target_angle: 0.074657, newest_measurement_index: 6052, sent_torque: 0.121781, measured_torque: 0.123531
joint id: 8, measured_angle: -0.013793, target_angle: -0.047179, newest_measurement_index: 6052, sent_torque: -0.091071, measured_torque: -0.096042
joint id: 0, measured_angle: 0.053945, target_angle: 0.097554, newest_measurement_index: 6248, sent_torque: 0.116099, measured_torque: 0.147071
joint id: 1, measured_angle: -0.007446, target_angle: 0.052342, newest_measurement_index: 6277, sent_torque: 0.179424, measured_torque: 0.137935
joint id: 2, measured_angle: -0.011406, target_angle: -0.077522, newest_measurement_index: 6277, sent_torque: -0.224019, measured_torque: 0.053511
joint id: 3, measured_angle: 0.031400, target_angle: 0.062943, newest_measurement_index: 6298, sent_torque: 0.091161, measured_torque: 0.088972
joint id: 4, measured_angle: 0.024704, target_angle: 0.063745, newest_measurement_index: 6376, sent_torque: 0.113127, measured_torque: 0.112893
joint id: 5, measured_angle: -0.000628, target_angle: -0.016065, newest_measurement_index: 6376, sent_torque: -0.046313, measured_torque: -0.052872
joint id: 6, measured_angle: 0.060849, target_angle: 0.082226, newest_measurement_index: 5988, sent_torque: 0.123268, measured_torque: 0.122946
joint id: 7, measured_angle: 0.053771, target_angle: 0.074957, newest_measurement_index: 6053, sent_torque: 0.121956, measured_torque: 0.121053
joint id: 8, measured_angle: -0.014316, target_angle: -0.047479, newest_measurement_index: 6053, sent_torque: -0.091435, measured_torque: -0.100713
joint id: 0, measured_angle: 0.055235, target_angle: 0.097854, newest_measurement_index: 6249, sent_torque: 0.111524, measured_torque: 0.151019
joint id: 1, measured_angle: -0.007481, target_angle: 0.052642, newest_measurement_index: 6278, sent_torque: 0.181092, measured_torque: 0.137608
joint id: 2, measured_angle: -0.008477, target_angle: -0.077822, newest_measurement_index: 6278, sent_torque: -0.243537, measured_torque: 0.052132
joint id: 3, measured_angle: 0.031609, target_angle: 0.063243, newest_measurement_index: 6299, sent_torque: 0.091623, measured_torque: 0.086404
joint id: 4, measured_angle: 0.024983, target_angle: 0.064045, newest_measurement_index: 6377, sent_torque: 0.112356, measured_torque: 0.108710
joint id: 5, measured_angle: -0.000593, target_angle: -0.016065, newest_measurement_index: 6377, sent_torque: -0.046313, measured_torque: -0.043724
joint id: 6, measured_angle: 0.061128, target_angle: 0.082526, newest_measurement_index: 5989, sent_torque: 0.125068, measured_torque: 0.125625
joint id: 7, measured_angle: 0.054015, target_angle: 0.075257, newest_measurement_index: 6054, sent_torque: 0.121873, measured_torque: 0.122136
joint id: 8, measured_angle: -0.014769, target_angle: -0.047779, newest_measurement_index: 6054, sent_torque: -0.090766, measured_torque: -0.096406
joint id: 0, measured_angle: 0.056525, target_angle: 0.098154, newest_measurement_index: 6250, sent_torque: 0.108229, measured_torque: 0.159021
joint id: 1, measured_angle: -0.007481, target_angle: 0.052942, newest_measurement_index: 6278, sent_torque: 0.180764, measured_torque: 0.137608
joint id: 2, measured_angle: -0.008477, target_angle: -0.078122, newest_measurement_index: 6278, sent_torque: -0.253701, measured_torque: 0.052132
joint id: 3, measured_angle: 0.031783, target_angle: 0.063543, newest_measurement_index: 6300, sent_torque: 0.092079, measured_torque: 0.095602
joint id: 4, measured_angle: 0.025332, target_angle: 0.064345, newest_measurement_index: 6378, sent_torque: 0.112804, measured_torque: 0.122891
joint id: 5, measured_angle: -0.000593, target_angle: -0.016065, newest_measurement_index: 6378, sent_torque: -0.047090, measured_torque: -0.047372
joint id: 6, measured_angle: 0.061651, target_angle: 0.082826, newest_measurement_index: 5991, sent_torque: 0.124417, measured_torque: 0.120318
joint id: 7, measured_angle: 0.054224, target_angle: 0.075557, newest_measurement_index: 6055, sent_torque: 0.123827, measured_torque: 0.126835
joint id: 8, measured_angle: -0.015153, target_angle: -0.048079, newest_measurement_index: 6055, sent_torque: -0.092602, measured_torque: -0.096107
joint id: 0, measured_angle: 0.058792, target_angle: 0.098454, newest_measurement_index: 6252, sent_torque: 0.106191, measured_torque: 0.151254
joint id: 1, measured_angle: -0.007551, target_angle: 0.053242, newest_measurement_index: 6279, sent_torque: 0.181664, measured_torque: 0.140598
joint id: 2, measured_angle: -0.004761, target_angle: -0.078422, newest_measurement_index: 6279, sent_torque: -0.254601, measured_torque: 0.051435
joint id: 3, measured_angle: 0.031957, target_angle: 0.063843, newest_measurement_index: 6301, sent_torque: 0.092657, measured_torque: 0.089958
joint id: 4, measured_angle: 0.025750, target_angle: 0.064645, newest_measurement_index: 6379, sent_torque: 0.112135, measured_torque: 0.106949
joint id: 5, measured_angle: -0.000558, target_angle: -0.016065, newest_measurement_index: 6379, sent_torque: -0.046496, measured_torque: -0.047793
joint id: 6, measured_angle: 0.061651, target_angle: 0.083126, newest_measurement_index: 5991, sent_torque: 0.122861, measured_torque: 0.120318
joint id: 7, measured_angle: 0.054398, target_angle: 0.075857, newest_measurement_index: 6056, sent_torque: 0.125160, measured_torque: 0.114732
joint id: 8, measured_angle: -0.015467, target_angle: -0.048379, newest_measurement_index: 6056, sent_torque: -0.093459, measured_torque: -0.095373
joint id: 0, measured_angle: 0.058792, target_angle: 0.098754, newest_measurement_index: 6252, sent_torque: 0.101307, measured_torque: 0.151254
joint id: 1, measured_angle: -0.007586, target_angle: 0.053542, newest_measurement_index: 6280, sent_torque: 0.183262, measured_torque: 0.138897
joint id: 2, measured_angle: 0.001271, target_angle: -0.078722, newest_measurement_index: 6280, sent_torque: -0.273349, measured_torque: 0.041751
joint id: 3, measured_angle: 0.032167, target_angle: 0.064143, newest_measurement_index: 6302, sent_torque: 0.092970, measured_torque: 0.089967
joint id: 4, measured_angle: 0.026169, target_angle: 0.064945, newest_measurement_index: 6380, sent_torque: 0.110630, measured_torque: 0.107296
joint id: 5, measured_angle: -0.000558, target_angle: -0.016065, newest_measurement_index: 6380, sent_torque: -0.046635, measured_torque: -0.041465
joint id: 6, measured_angle: 0.062349, target_angle: 0.083426, newest_measurement_index: 5993, sent_torque: 0.124661, measured_torque: 0.118461
joint id: 7, measured_angle: 0.054538, target_angle: 0.076157, newest_measurement_index: 6057, sent_torque: 0.126275, measured_torque: 0.124889
joint id: 8, measured_angle: -0.015746, target_angle: -0.048679, newest_measurement_index: 6057, sent_torque: -0.093808, measured_torque: -0.095941
joint id: 0, measured_angle: 0.059768, target_angle: 0.099054, newest_measurement_index: 6253, sent_torque: 0.102207, measured_torque: 0.162833
joint id: 1, measured_angle: -0.007586, target_angle: 0.053842, newest_measurement_index: 6281, sent_torque: 0.183431, measured_torque: 0.135942
joint id: 2, measured_angle: 0.004061, target_angle: -0.079022, newest_measurement_index: 6281, sent_torque: -0.285625, measured_torque: 0.050100
joint id: 3, measured_angle: 0.032376, target_angle: 0.064443, newest_measurement_index: 6303, sent_torque: 0.093116, measured_torque: 0.092176
joint id: 4, measured_angle: 0.026622, target_angle: 0.065245, newest_measurement_index: 6381, sent_torque: 0.109819, measured_torque: 0.106948
joint id: 5, measured_angle: -0.000558, target_angle: -0.016065, newest_measurement_index: 6381, sent_torque: -0.046528, measured_torque: -0.047198
joint id: 6, measured_angle: 0.062802, target_angle: 0.083726, newest_measurement_index: 5994, sent_torque: 0.121237, measured_torque: 0.105925
joint id: 7, measured_angle: 0.054608, target_angle: 0.076457, newest_measurement_index: 6058, sent_torque: 0.127906, measured_torque: 0.125555
joint id: 8, measured_angle: -0.015955, target_angle: -0.048979, newest_measurement_index: 6058, sent_torque: -0.094548, measured_torque: -0.093582
joint id: 0, measured_angle: 0.060710, target_angle: 0.099354, newest_measurement_index: 6254, sent_torque: 0.103827, measured_torque: 0.149209
joint id: 1, measured_angle: -0.007168, target_angle: 0.054142, newest_measurement_index: 6283, sent_torque: 0.184286, measured_torque: 0.137449
joint id: 2, measured_angle: 0.007653, target_angle: -0.079322, newest_measurement_index: 6283, sent_torque: -0.290870, measured_torque: 0.055499
joint id: 3, measured_angle: 0.032585, target_angle: 0.064743, newest_measurement_index: 6304, sent_torque: 0.092693, measured_torque: 0.093107
joint id: 4, measured_angle: 0.027076, target_angle: 0.065545, newest_measurement_index: 6382, sent_torque: 0.109105, measured_torque: 0.111904
joint id: 5, measured_angle: -0.000558, target_angle: -0.016065, newest_measurement_index: 6382, sent_torque: -0.046522, measured_torque: -0.042526
joint id: 6, measured_angle: 0.062802, target_angle: 0.084026, newest_measurement_index: 5994, sent_torque: 0.118480, measured_torque: 0.114744
joint id: 7, measured_angle: 0.054642, target_angle: 0.076757, newest_measurement_index: 6059, sent_torque: 0.129915, measured_torque: 0.130012
joint id: 8, measured_angle: -0.016129, target_angle: -0.049279, newest_measurement_index: 6059, sent_torque: -0.095620, measured_torque: -0.094548
joint id: 0, measured_angle: 0.062732, target_angle: 0.099654, newest_measurement_index: 6256, sent_torque: 0.102233, measured_torque: 0.147012
joint id: 1, measured_angle: -0.007168, target_angle: 0.054442, newest_measurement_index: 6283, sent_torque: 0.181562, measured_torque: 0.137449
joint id: 2, measured_angle: 0.007653, target_angle: -0.079622, newest_measurement_index: 6283, sent_torque: -0.292497, measured_torque: 0.055499
joint id: 3, measured_angle: 0.032864, target_angle: 0.065043, newest_measurement_index: 6305, sent_torque: 0.093562, measured_torque: 0.090774
joint id: 4, measured_angle: 0.027564, target_angle: 0.065845, newest_measurement_index: 6383, sent_torque: 0.108980, measured_torque: 0.106295
joint id: 5, measured_angle: -0.000593, target_angle: -0.016065, newest_measurement_index: 6383, sent_torque: -0.046522, measured_torque: -0.045658
joint id: 6, measured_angle: 0.063988, target_angle: 0.084326, newest_measurement_index: 5996, sent_torque: 0.120280, measured_torque: 0.118218
joint id: 7, measured_angle: 0.054642, target_angle: 0.077057, newest_measurement_index: 6060, sent_torque: 0.132315, measured_torque: 0.132409
joint id: 8, measured_angle: -0.016338, target_angle: -0.049579, newest_measurement_index: 6060, sent_torque: -0.096473, measured_torque: -0.096305
joint id: 0, measured_angle: 0.062732, target_angle: 0.099954, newest_measurement_index: 6256, sent_torque: 0.095113, measured_torque: 0.147012
joint id: 1, measured_angle: -0.006819, target_angle: 0.054742, newest_measurement_index: 6284, sent_torque: 0.182462, measured_torque: 0.134522
joint id: 2, measured_angle: 0.008455, target_angle: -0.079922, newest_measurement_index: 6284, sent_torque: -0.293397, measured_torque: 0.050583
joint id: 3, measured_angle: 0.033143, target_angle: 0.065343, newest_measurement_index: 6306, sent_torque: 0.092209, measured_torque: 0.093696
joint id: 4, measured_angle: 0.027982, target_angle: 0.066145, newest_measurement_index: 6384, sent_torque: 0.107499, measured_torque: 0.113784
joint id: 5, measured_angle: -0.000628, target_angle: -0.016065, newest_measurement_index: 6384, sent_torque: -0.045265, measured_torque: -0.039367
joint id: 6, measured_angle: 0.064755, target_angle: 0.084626, newest_measurement_index: 5997, sent_torque: 0.111794, measured_torque: 0.111426
joint id: 7, measured_angle: 0.054608, target_angle: 0.077357, newest_measurement_index: 6061, sent_torque: 0.134476, measured_torque: 0.128821
joint id: 8, measured_angle: -0.016548, target_angle: -0.049879, newest_measurement_index: 6061, sent_torque: -0.096931, measured_torque: -0.092268
joint id: 0, measured_angle: 0.063883, target_angle: 0.100254, newest_measurement_index: 6257, sent_torque: 0.096013, measured_torque: 0.146966
joint id: 1, measured_angle: -0.006435, target_angle: 0.055042, newest_measurement_index: 6285, sent_torque: 0.179493, measured_torque: 0.134522
joint id: 2, measured_angle: 0.008629, target_angle: -0.080222, newest_measurement_index: 6285, sent_torque: -0.275853, measured_torque: 0.050583
joint id: 3, measured_angle: 0.033492, target_angle: 0.065643, newest_measurement_index: 6307, sent_torque: 0.092402, measured_torque: 0.087664
joint id: 4, measured_angle: 0.028366, target_angle: 0.066445, newest_measurement_index: 6385, sent_torque: 0.108547, measured_torque: 0.111095
joint id: 5, measured_angle: -0.000663, target_angle: -0.016065, newest_measurement_index: 6385, sent_torque: -0.045434, measured_torque: -0.042718
