joint id: 0, measured_angle: -0.000716, target_angle: -0.000416, newest_measurement_index: 11190, sent_torque: 0.000000, measured_torque: -0.000211
joint id: 4, measured_angle: 0.042663, target_angle: 0.087065, newest_measurement_index: 12048, sent_torque: 0.131905, measured_torque: 0.131527
joint id: 5, measured_angle: -0.159204, target_angle: -0.196755, newest_measurement_index: 12048, sent_torque: -0.110622, measured_torque: -0.106884
joint id: 6, measured_angle: -0.058824, target_angle: 0.135297, newest_measurement_index: 11539, sent_torque: 0.324000, measured_torque: 0.003324
joint id: 7, measured_angle: -0.040469, target_angle: 0.153478, newest_measurement_index: 11604, sent_torque: 0.324000, measured_torque: 0.007142
joint id: 8, measured_angle: -0.000228, target_angle: -0.194698, newest_measurement_index: 11604, sent_torque: -0.324000, measured_torque: 0.007983
joint id: 0, measured_angle: -0.000716, target_angle: 0.193984, newest_measurement_index: 11741, sent_torque: 0.324000, measured_torque: -0.001345
joint id: 1, measured_angle: 0.107026, target_angle: 0.301935, newest_measurement_index: 11844, sent_torque: 0.324000, measured_torque: -0.000625
joint id: 2, measured_angle: -0.003506, target_angle: -0.197962, newest_measurement_index: 11844, sent_torque: -0.324000, measured_torque: -0.001980
joint id: 3, measured_angle: 0.155314, target_angle: 0.192728, newest_measurement_index: 11954, sent_torque: 0.109791, measured_torque: 0.108321
joint id: 4, measured_angle: 0.042733, target_angle: 0.087365, newest_measurement_index: 12049, sent_torque: 0.132596, measured_torque: 0.130124
joint id: 5, measured_angle: -0.159274, target_angle: -0.197055, newest_measurement_index: 12049, sent_torque: -0.112174, measured_torque: -0.108213
joint id: 6, measured_angle: -0.058824, target_angle: 0.135597, newest_measurement_index: 11540, sent_torque: 0.324000, measured_torque: 0.010072
joint id: 7, measured_angle: -0.040469, target_angle: 0.153778, newest_measurement_index: 11605, sent_torque: 0.324000, measured_torque: 0.002930
joint id: 8, measured_angle: -0.000228, target_angle: -0.194998, newest_measurement_index: 11605, sent_torque: -0.324000, measured_torque: 0.005596
joint id: 0, measured_angle: -0.000716, target_angle: 0.194284, newest_measurement_index: 11741, sent_torque: 0.324000, measured_torque: -0.001345
joint id: 1, measured_angle: 0.107026, target_angle: 0.302235, newest_measurement_index: 11846, sent_torque: 0.324000, measured_torque: -0.002644
joint id: 2, measured_angle: -0.003506, target_angle: -0.198262, newest_measurement_index: 11846, sent_torque: -0.324000, measured_torque: -0.001980
joint id: 3, measured_angle: 0.155489, target_angle: 0.193028, newest_measurement_index: 11955, sent_torque: 0.109645, measured_torque: 0.113007
joint id: 4, measured_angle: 0.042837, target_angle: 0.087665, newest_measurement_index: 12050, sent_torque: 0.133322, measured_torque: 0.130024
joint id: 5, measured_angle: -0.159344, target_angle: -0.197355, newest_measurement_index: 12050, sent_torque: -0.112345, measured_torque: -0.110709
joint id: 6, measured_angle: -0.058824, target_angle: 0.135897, newest_measurement_index: 11541, sent_torque: 0.324000, measured_torque: 0.008912
joint id: 7, measured_angle: -0.040469, target_angle: 0.154078, newest_measurement_index: 11606, sent_torque: 0.324000, measured_torque: 0.004527
joint id: 8, measured_angle: -0.000228, target_angle: -0.195298, newest_measurement_index: 11606, sent_torque: -0.324000, measured_torque: 0.007004
joint id: 0, measured_angle: -0.000716, target_angle: 0.194584, newest_measurement_index: 11743, sent_torque: 0.324000, measured_torque: -0.000785
joint id: 1, measured_angle: 0.107026, target_angle: 0.302535, newest_measurement_index: 11846, sent_torque: 0.324000, measured_torque: -0.002644
joint id: 2, measured_angle: -0.003506, target_angle: -0.198562, newest_measurement_index: 11846, sent_torque: -0.324000, measured_torque: -0.001980
joint id: 3, measured_angle: 0.155628, target_angle: 0.193328, newest_measurement_index: 11956, sent_torque: 0.110004, measured_torque: 0.112097
joint id: 4, measured_angle: 0.042907, target_angle: 0.087965, newest_measurement_index: 12051, sent_torque: 0.133295, measured_torque: 0.134763
joint id: 5, measured_angle: -0.159413, target_angle: -0.197655, newest_measurement_index: 12051, sent_torque: -0.112620, measured_torque: -0.114744
joint id: 6, measured_angle: -0.058824, target_angle: 0.136197, newest_measurement_index: 11542, sent_torque: 0.324000, measured_torque: -0.000644
joint id: 7, measured_angle: -0.040469, target_angle: 0.154378, newest_measurement_index: 11607, sent_torque: 0.324000, measured_torque: 0.016006
joint id: 8, measured_angle: -0.000228, target_angle: -0.195598, newest_measurement_index: 11607, sent_torque: -0.324000, measured_torque: 0.006661
joint id: 0, measured_angle: -0.000716, target_angle: 0.194884, newest_measurement_index: 11743, sent_torque: 0.324000, measured_torque: -0.000785
joint id: 1, measured_angle: 0.107026, target_angle: 0.302835, newest_measurement_index: 11848, sent_torque: 0.324000, measured_torque: 0.002247
joint id: 2, measured_angle: -0.003506, target_angle: -0.198862, newest_measurement_index: 11848, sent_torque: -0.324000, measured_torque: -0.003353
joint id: 3, measured_angle: 0.155768, target_angle: 0.193628, newest_measurement_index: 11957, sent_torque: 0.110536, measured_torque: 0.112371
joint id: 4, measured_angle: 0.042942, target_angle: 0.088265, newest_measurement_index: 12052, sent_torque: 0.134016, measured_torque: 0.139097
joint id: 5, measured_angle: -0.159483, target_angle: -0.197955, newest_measurement_index: 12052, sent_torque: -0.113205, measured_torque: -0.106689
joint id: 6, measured_angle: -0.058824, target_angle: 0.136497, newest_measurement_index: 11543, sent_torque: 0.324000, measured_torque: 0.002165
joint id: 7, measured_angle: -0.040469, target_angle: 0.154678, newest_measurement_index: 11608, sent_torque: 0.324000, measured_torque: 0.006795
joint id: 8, measured_angle: -0.000228, target_angle: -0.195898, newest_measurement_index: 11608, sent_torque: -0.324000, measured_torque: 0.004273
joint id: 0, measured_angle: -0.000716, target_angle: 0.195184, newest_measurement_index: 11745, sent_torque: 0.324000, measured_torque: 0.003871
joint id: 1, measured_angle: 0.107026, target_angle: 0.303135, newest_measurement_index: 11848, sent_torque: 0.324000, measured_torque: 0.002247
joint id: 2, measured_angle: -0.003506, target_angle: -0.199162, newest_measurement_index: 11848, sent_torque: -0.324000, measured_torque: -0.003353
joint id: 3, measured_angle: 0.155907, target_angle: 0.193928, newest_measurement_index: 11958, sent_torque: 0.111752, measured_torque: 0.118302
joint id: 4, measured_angle: 0.043012, target_angle: 0.088565, newest_measurement_index: 12053, sent_torque: 0.135559, measured_torque: 0.128234
joint id: 5, measured_angle: -0.159553, target_angle: -0.198255, newest_measurement_index: 12053, sent_torque: -0.114371, measured_torque: -0.115788
joint id: 6, measured_angle: -0.058824, target_angle: 0.136797, newest_measurement_index: 11544, sent_torque: 0.324000, measured_torque: -0.002543
joint id: 7, measured_angle: -0.040469, target_angle: 0.154978, newest_measurement_index: 11609, sent_torque: 0.324000, measured_torque: -0.004453
joint id: 8, measured_angle: -0.000228, target_angle: -0.196198, newest_measurement_index: 11609, sent_torque: -0.324000, measured_torque: 0.001886
joint id: 0, measured_angle: -0.000716, target_angle: 0.195484, newest_measurement_index: 11745, sent_torque: 0.324000, measured_torque: 0.003871
joint id: 1, measured_angle: 0.107026, target_angle: 0.303435, newest_measurement_index: 11850, sent_torque: 0.324000, measured_torque: 0.004502
joint id: 2, measured_angle: -0.003506, target_angle: -0.199462, newest_measurement_index: 11850, sent_torque: -0.324000, measured_torque: -0.004437
joint id: 3, measured_angle: 0.156012, target_angle: 0.194228, newest_measurement_index: 11959, sent_torque: 0.111927, measured_torque: 0.113663
joint id: 4, measured_angle: 0.043046, target_angle: 0.088865, newest_measurement_index: 12054, sent_torque: 0.136092, measured_torque: 0.135572
joint id: 5, measured_angle: -0.159622, target_angle: -0.198555, newest_measurement_index: 12054, sent_torque: -0.114919, measured_torque: -0.111727
joint id: 6, measured_angle: -0.058824, target_angle: 0.137097, newest_measurement_index: 11545, sent_torque: 0.324000, measured_torque: 0.005154
joint id: 7, measured_angle: -0.040469, target_angle: 0.155278, newest_measurement_index: 11610, sent_torque: 0.324000, measured_torque: -0.000125
joint id: 8, measured_angle: -0.000228, target_angle: -0.196498, newest_measurement_index: 11610, sent_torque: -0.324000, measured_torque: 0.006833
joint id: 0, measured_angle: -0.000716, target_angle: 0.195784, newest_measurement_index: 11747, sent_torque: 0.324000, measured_torque: -0.011106
joint id: 1, measured_angle: 0.107026, target_angle: 0.303735, newest_measurement_index: 11850, sent_torque: 0.324000, measured_torque: 0.004502
joint id: 2, measured_angle: -0.003506, target_angle: -0.199762, newest_measurement_index: 11850, sent_torque: -0.324000, measured_torque: -0.004437
joint id: 3, measured_angle: 0.156082, target_angle: 0.194528, newest_measurement_index: 11960, sent_torque: 0.112840, measured_torque: 0.114083
joint id: 4, measured_angle: 0.043081, target_angle: 0.089165, newest_measurement_index: 12055, sent_torque: 0.137197, measured_torque: 0.136808
joint id: 5, measured_angle: -0.159692, target_angle: -0.198855, newest_measurement_index: 12055, sent_torque: -0.115242, measured_torque: -0.109603
joint id: 6, measured_angle: -0.058824, target_angle: 0.137397, newest_measurement_index: 11546, sent_torque: 0.324000, measured_torque: 0.004344
joint id: 7, measured_angle: -0.040469, target_angle: 0.155578, newest_measurement_index: 11612, sent_torque: 0.324000, measured_torque: 0.001357
joint id: 8, measured_angle: -0.000228, target_angle: -0.196798, newest_measurement_index: 11612, sent_torque: -0.324000, measured_torque: 0.005596
joint id: 0, measured_angle: -0.000716, target_angle: 0.196084, newest_measurement_index: 11747, sent_torque: 0.324000, measured_torque: -0.011106
joint id: 1, measured_angle: 0.107026, target_angle: 0.304035, newest_measurement_index: 11852, sent_torque: 0.324000, measured_torque: 0.008521
joint id: 2, measured_angle: -0.003506, target_angle: -0.200062, newest_measurement_index: 11852, sent_torque: -0.324000, measured_torque: -0.005833
joint id: 3, measured_angle: 0.156151, target_angle: 0.194828, newest_measurement_index: 11961, sent_torque: 0.114689, measured_torque: 0.112693
joint id: 4, measured_angle: 0.043081, target_angle: 0.089465, newest_measurement_index: 12056, sent_torque: 0.138071, measured_torque: 0.134810
joint id: 5, measured_angle: -0.159797, target_angle: -0.199155, newest_measurement_index: 12056, sent_torque: -0.116376, measured_torque: -0.112173
joint id: 6, measured_angle: -0.058824, target_angle: 0.137697, newest_measurement_index: 11547, sent_torque: 0.324000, measured_torque: 0.004554
joint id: 7, measured_angle: -0.040469, target_angle: 0.155878, newest_measurement_index: 11613, sent_torque: 0.324000, measured_torque: 0.008045
joint id: 8, measured_angle: -0.000228, target_angle: -0.197098, newest_measurement_index: 11613, sent_torque: -0.324000, measured_torque: 0.003122
joint id: 0, measured_angle: -0.000716, target_angle: 0.196384, newest_measurement_index: 11748, sent_torque: 0.324000, measured_torque: 0.000127
joint id: 1, measured_angle: 0.107026, target_angle: 0.304335, newest_measurement_index: 11854, sent_torque: 0.324000, measured_torque: 0.007011
joint id: 2, measured_angle: -0.003506, target_angle: -0.200362, newest_measurement_index: 11854, sent_torque: -0.324000, measured_torque: -0.004460
joint id: 3, measured_angle: 0.156221, target_angle: 0.195128, newest_measurement_index: 11962, sent_torque: 0.115588, measured_torque: 0.113801
joint id: 4, measured_angle: 0.043116, target_angle: 0.089765, newest_measurement_index: 12057, sent_torque: 0.139144, measured_torque: 0.140950
joint id: 5, measured_angle: -0.159936, target_angle: -0.199455, newest_measurement_index: 12057, sent_torque: -0.116789, measured_torque: -0.116350
joint id: 6, measured_angle: -0.058824, target_angle: 0.137997, newest_measurement_index: 11548, sent_torque: 0.324000, measured_torque: -0.015257
joint id: 7, measured_angle: -0.040469, target_angle: 0.156178, newest_measurement_index: 11613, sent_torque: 0.324000, measured_torque: 0.008045
joint id: 8, measured_angle: -0.000228, target_angle: -0.197398, newest_measurement_index: 11613, sent_torque: -0.324000, measured_torque: 0.003122
joint id: 0, measured_angle: -0.000716, target_angle: 0.196684, newest_measurement_index: 11749, sent_torque: 0.324000, measured_torque: -0.000785
joint id: 1, measured_angle: 0.107026, target_angle: 0.304635, newest_measurement_index: 11855, sent_torque: 0.324000, measured_torque: 0.006521
joint id: 2, measured_angle: -0.003506, target_angle: -0.200662, newest_measurement_index: 11855, sent_torque: -0.324000, measured_torque: 0.016682
joint id: 3, measured_angle: 0.156256, target_angle: 0.195428, newest_measurement_index: 11963, sent_torque: 0.115966, measured_torque: 0.115068
joint id: 4, measured_angle: 0.043116, target_angle: 0.090065, newest_measurement_index: 12058, sent_torque: 0.139859, measured_torque: 0.140194
joint id: 5, measured_angle: -0.160076, target_angle: -0.199755, newest_measurement_index: 12058, sent_torque: -0.116430, measured_torque: -0.112268
joint id: 6, measured_angle: -0.058824, target_angle: 0.138297, newest_measurement_index: 11549, sent_torque: 0.324000, measured_torque: -0.000334
joint id: 7, measured_angle: -0.040469, target_angle: 0.156478, newest_measurement_index: 11614, sent_torque: 0.324000, measured_torque: 0.002027
joint id: 8, measured_angle: -0.000228, target_angle: -0.197698, newest_measurement_index: 11614, sent_torque: -0.324000, measured_torque: 0.004273
joint id: 0, measured_angle: -0.000716, target_angle: 0.196984, newest_measurement_index: 11750, sent_torque: 0.324000, measured_torque: 0.004895
joint id: 1, measured_angle: 0.107026, target_angle: 0.304935, newest_measurement_index: 11855, sent_torque: 0.324000, measured_torque: 0.006521
joint id: 2, measured_angle: -0.003506, target_angle: -0.200962, newest_measurement_index: 11855, sent_torque: -0.324000, measured_torque: 0.016682
joint id: 3, measured_angle: 0.156291, target_angle: 0.195728, newest_measurement_index: 11964, sent_torque: 0.117253, measured_torque: 0.126357
joint id: 4, measured_angle: 0.043116, target_angle: 0.090365, newest_measurement_index: 12059, sent_torque: 0.140843, measured_torque: 0.143842
